data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Cc1nc(C)c2c(n1)nc1n(CCC(=O)OP(=O)(O)O)c3c(O)nc(N)nc3n21,,0.sdf,0,1.316613793373108,2.6471777,10.540747,17.650364
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Cn1c(=O)[nH]c(=O)c2c1ncc1n(COP(=O)(O)O)c3ccccc3[n+]21,,1.sdf,0,1.4250366687774658,2.646904,11.225257,17.749664
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Nc1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2n1,,2.sdf,0,1.4014041423797607,2.6612885,11.845694,18.457302
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,O=C(C1=CC=NC=C(c2ccccc2)N1)c1ccccc1OP(=O)(O)O,,3.sdf,0,1.3068509101867676,2.4381874,9.174025,17.248928
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Cc1ccc(CCC(NC(=O)C[SH](=O)(O)O)c2cc(-c3ccncn3)ccc2F)cc1,,4.sdf,0,1.3189631700515747,2.6077852,9.403167,18.83337
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1[nH]n2C1OC(COP(=O)(O)O)CC(COP(=O)(O)O)C1O,,5.sdf,0,1.2366392612457275,2.4998615,10.76147,17.997032
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Nc1ncc2nc(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)[nH]c2n1,,6.sdf,0,1.1980608701705933,2.4413087,10.87787,18.146282
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Cc1cccc(-c2nc3c(=O)[nH]c(=O)n(C)c3n2CC(O)C(O)COP(=O)(O)O)c1,,7.sdf,0,1.3120522499084473,2.6730156,11.787409,18.27075
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,O=S(=O)(O)C1=Nc2[nH+]c(C3=CN=C4N=CC=[N+]34)cc3c2c1nc1ccccc13,,8.sdf,0,1.4273685216903689,2.6462638,10.055749,17.678986
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,O=P(O)(NC1CCN(c2ncnc3ccccc23)CC1)OCc1ccc(F)cc1,,9.sdf,0,1.3666151762008667,2.794338,11.190245,18.922289
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Cc1ccc2c([nH]c3c(C(=O)O)cc(-c4ccccc4)[nH+]c32)c1O,,10.sdf,0,1.5258885622024536,2.6636477,10.072046,17.674387
pocketxmol_rnf213_sma_atlas_ext,use,sbdd,,Nc1nnc2c(C3OCC(COP(=O)(O)O[PH](O)(O)O)CC3F)[nH]cnc1-2,,11.sdf,0,1.265721559524536,2.4053836,9.276994,16.998116
