data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OC2OP(=O)(O)OP(=O)(O)OP(=O)(O)OC2C1O,,0.sdf,0,1.3614473342895508,2.6071322,11.587463,18.83155
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,N=c1ncnc2c(n1)NC1C2OC(COP(=O)(O)OP(=O)(O)O)C1O[PH](=O)(=O)O,,1.sdf,0,1.330380082130432,2.5167599,10.250593,18.574638
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncc[n+]2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,,2.sdf,0,1.4491842985153198,2.7540376,11.666832,19.029049
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,,3.sdf,0,1.43345844745636,2.6929078,11.68332,18.834423
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2CC(CO[PH](=O)(=O)O)C1OC1(O)C(O)COP(=O)(O)O,,4.sdf,0,1.272078514099121,2.4049706,10.861329,18.275845
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Cc1nc2c(C(N)=O)cc[nH]c-2nc1=O.O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O,incomp,5-incomp.sdf,0,1.31658935546875,2.5714269,10.476759,19.421104
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,O=C1NC=CC(CP(=O)(O)OP(=O)(O)OCCN(P(=O)(O)O)P(=O)(O)O)C1=O,,6.sdf,0,1.228650450706482,2.2876256,9.984633,18.533745
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,O=c1ncccn1C1OC(CCOP(=O)(O)O)C(O)C1OP(=O)(O)O,,7.sdf,0,1.319920301437378,2.664154,10.575092,18.718208
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Cc1cc2c3nc(c(=O)[nH]c3c1)[NH+]1CCN(CC1)Cc1nccc([nH+]1)CC2,,8.sdf,0,1.4430943727493286,2.6973984,9.016985,18.721712
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ccc[n+]2C1COC(COP(=O)(O)NP(=O)(O)O)C(O)C1O,,9.sdf,0,1.3876440525054932,2.5568585,10.373007,18.53326
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,O=CC1C(O)C(CO)C(O)(C(=O)C2OCC3OC(O)C(O)C(O)C3O2)C1C(=O)O,,10.sdf,0,1.1910431385040283,2.229191,10.470791,18.41083
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1ncn(C2C(OP(=O)(O)OP(=O)(O)O)C(COP(=O)(O)O)C3OC32)c2ncnc1-2,,11.sdf,0,1.3070353269577026,2.5008447,10.828348,18.812098
pocketxmol_peak1_sma_atlas_ext,use,sbdd,,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)CC3(O)COP(=O)(O)O)[nH]c1=2,,12.sdf,0,1.3359718322753906,2.4610014,10.79164,18.316706
