data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,COc1[nH]c(=O)c(C(=O)O)c(NCC(C(=O)Nc2ccc(F)cc2)P(=O)(O)O)c1C,,0.sdf,0,1.3129321336746216,2.481247,10.317529,18.23452
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,O=P(O)(O)CC(Nc1ccc(Cl)cc1)c1nnc2c(-c3ccc(Cl)cc3)cccn12,,1.sdf,0,1.4205492734909058,2.7548702,11.505401,18.495674
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Nc1ccc(OC(COP(=O)(O)OCP(=O)(O)O)c2cnc(N)c3[nH]cnc23)cc1,,2.sdf,0,1.3358269929885864,2.581604,10.2834,18.032454
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Cc1nc2[nH]c(COP(=O)(O)OP(=O)(O)O)c(Cc3ccccc3)cc-2c(=O)n1,,3.sdf,0,1.3592705726623535,2.722653,10.8061905,18.444
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,,bad,4-bad.sdf,0,1.3375593423843384,2.6533737,10.548669,17.586063
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,CC1=NC(C)=NC2=c3cc(C)ccc3=C(C(=O)NC(C)P(=O)(O)OP(=O)(O)O)NC2=N1,,5.sdf,0,1.3476274013519287,2.650634,10.359617,17.983604
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Nc1ncn(C2OC(COP(=O)(O)OOP(=O)(O)O)C(O)C2O)c2nnc(N)c1-2,,6.sdf,0,1.258346676826477,2.5425727,10.657087,18.010237
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,,bad,7-bad.sdf,0,1.3193572759628296,2.5894697,10.441516,17.755136
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Nc1ncnc2cc(C(O[PH](O)(O)OP(=O)(O)O)c3ccccc3)cnc12,,8.sdf,0,1.4113365411758425,2.7329423,11.532439,18.31774
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Nc1nc(=O)c2ncn(C3CC(O)C(OP(=O)(O)OP(=O)(O)O)CO3)c2[nH]1,,9.sdf,0,1.3029290437698364,2.3962727,11.178223,17.67108
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,COP(=O)(O)OP(=O)(O)OCC(O)C(O)Cn1ccnc2c(=O)nc(N)nc1-2,,10.sdf,0,1.3211365938186646,2.5154932,11.159498,18.008732
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Cn1c(=O)c2c(ncc[n+]2C(CCc2ccccc2)CCP(=O)(O)O)n(C)c1=O,,11.sdf,0,1.327551245689392,2.574325,10.886193,17.8793
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,NC1=NC(=O)C2=NC=[N+](C3CC(O)C(O)C(COP(=O)(O)OCP(=O)(O)O)O3)C2=N1,,12.sdf,0,1.2479301691055298,2.3606534,11.087536,17.978094
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,CN1N=CNc2c(ncn2CC2OC(OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1=O,,13.sdf,0,1.2609387636184692,2.4923432,10.994409,17.919554
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,O=c1nc2nc(c(=O)[nH]1)Cc1cc(nc3ccccc13)OP(=O)(O)OP(=O)(O)CCN2,,14.sdf,0,1.3441776037216189,2.6615615,10.977346,18.502949
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,,bad,15-bad.sdf,0,1.2502142190933228,2.3656309,10.238784,17.514297
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Cc1ccc2nc3c(O)nc(=N)nc3nc2c(CCCOP(=O)(O)OP(=O)(O)O)c1,,16.sdf,0,1.3372822999954224,2.5794861,10.050841,17.348213
pocketxmol_kat6a_sma_atlas_ext,use,sbdd,,Cc1ccc(OC(CC(OP(=O)(O)O)P(=O)(O)O)C(=O)C2=CN=C3C(=N)N=CN=C23)cc1,,17.sdf,0,1.3606480360031128,2.6169071,11.188407,18.137648
