data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,NC(=O)c1cccn(C2OC(C(P(=O)(O)O)P(=O)(O)O)C(O)C2O)c1=O,,0.sdf,0,1.212286353111267,2.2895446,10.273078,18.263514
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)c1cc[n+](C2OC(CO[PH](=O)(=O)O)C(O)C(O)C2O)c(OP(=O)(O)O)c1,,1.sdf,0,1.2912160158157349,2.6390946,10.241029,19.01185
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Fc1nccc(C=NNc2ccc3c(cnc4cnccc43)n2)n1,,2.sdf,0,1.4318989515304563,2.749934,9.615251,17.659012
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=Cc1cn(C2CC3(O[PH](O)(O)O)CC(COP(=O)(O)O)OC23)c(=O)[nH]c1=O,,3.sdf,0,1.2709981203079224,2.4754603,10.705253,18.375574
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CC(C)(C)c1ccc(NC(c2cccnc2)N2CCNCC2)cc1,,4.sdf,0,1.3044761419296265,2.7146282,10.564429,18.509068
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(C=Cc1ccccc1)c1ccc(NC2CC(C(=O)O)C(O)C2O)nc1,,5.sdf,0,1.2887225151062012,2.563219,10.293492,18.46329
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1c(=O)oc2c(OP(=O)(O)O)n(C3OC(COP(=O)(O)O)C(O)C3O)nc21,,6.sdf,0,1.2287309169769287,2.448305,10.27082,18.222483
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,,bad,7-bad.sdf,0,1.3144025802612305,2.6654577,9.529057,18.117298
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1cc(-c2cc(NCCCC(=O)O)c3nc4ncnc(N)c4nc3c2)cn1,,8.sdf,0,1.4363266229629517,2.7340698,10.584979,18.29841
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)CC(=O)NC(C(=O)O)c1cccc(-c2cccc3ccccc23)c1,,9.sdf,0,1.3593497276306152,2.657057,10.241759,18.31473
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nc2c(ncn2C(O)C2OC(COP(=O)(O)O)C(O)C2OP(=O)(O)O)c(=O)[nH]1,,10.sdf,0,1.310671091079712,2.4802659,10.815938,18.363714
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)CN1C(=O)CCn2cc(-c3cccc(COc4cccc(F)c4)c3)nc21,,11.sdf,0,1.3720203638076782,2.7185826,10.961629,18.559595
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,NC(=O)c1cc[n+](C2OC(OP(=O)(O)NP(=O)(O)O)C(O)C2O)cc1,,12.sdf,0,1.2935794591903689,2.6493843,10.271241,18.631472
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CN(C)c1ccc(-n2cc3c(-c4ccc(N)cc4)nc(N)nc3n2)cc1,,13.sdf,0,1.5124592781066897,2.8358536,11.150251,18.358212
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)CC(O)C1O,,14.sdf,0,1.3297340869903564,2.681925,11.665572,18.552702
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=c1c2c(ccc3cc(OCCN=C(O)c4ccccn4)ccc32)ncn1O,,15.sdf,0,1.3783303499221802,2.639086,9.889002,18.010067
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cc1ccc(CCc2cccc(S(N)(=O)=O)c2)c2c1NS(=O)(=O)N2,,16.sdf,0,1.312135934829712,2.6436975,9.556961,18.597334
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Oc1cc(-c2ccc3ncccc3c2)cc(-c2ccn3cc(C(O)O)c(O)nc23)n1,,17.sdf,0,1.4377435445785522,2.73981,9.362271,17.99963
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1c(=O)[nH]c(=O)c2cnc(C(O)C(O)COP(=O)(O)OP(=O)(O)O)nc21,,18.sdf,0,1.3091750144958496,2.660095,11.009561,18.168686
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cc1cc2c3cc(ccc3c1)N=CCC(=O)Nc1ccccc1OCC(=O)N2,,19.sdf,0,1.3735129833221436,2.614841,9.408091,18.350096
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nc[nH+]c2c1ncc1[n+]2CC2CN=CC2C1OP(=O)(O)O,,20.sdf,0,1.3387420177459717,2.5996213,9.937043,17.429777
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1cnc2nc(NC(=O)Nc3ccc4cnc(=O)[nH]c4c3)[nH]c(=O)c21,,21.sdf,0,1.4276024103164673,2.6472332,10.217353,17.871565
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CC(=O)Nc1ccc(-c2ccc(C=NN=CC3=C4N=CN=CC=C4N(C)N3)cc2)cc1,,22.sdf,0,1.397304654121399,2.7034092,10.233276,18.353779
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,NC(=O)c1ccc(Cn2cc(COP(=O)(O)O[PH](=O)(=O)O)cn2)cc1,,23.sdf,0,1.3094613552093506,2.647095,10.0324745,18.173912
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,COc1cc(C)cc(CN2C(=O)c3cccc4nc(C(=O)O)cc(c34)C2=O)c1,,24.sdf,0,1.4469883441925049,2.7303672,10.678182,18.037197
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nnc2c(ncn2C2OC(OP(=O)(O)OP(=O)(O)O)C(O)C2O)n1,,25.sdf,0,1.2686282396316528,2.5253487,10.79051,18.155977
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CC1=C(O)N(C)C(O)=[NH+]C([n+]2c3ccc(O)cc3c3cc4cccccc4cc32)=N1,,26.sdf,0,1.2813485860824585,2.5261154,9.389388,17.405195
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nc2cc3ccc(-c4ccncc4)cc3n(Cc3ccc(F)cc3)c-2n1,,27.sdf,0,1.4440051317214966,2.80914,10.900447,18.55878
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1O,,28.sdf,0,1.2798664569854736,2.4313004,11.436084,18.27421
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1cnc(N)c2nc[n+](C3OC34C(OP(=O)(O)O)C4OP(=O)(O)O)c1-2,,29.sdf,0,1.1666723489761353,2.25821,10.641769,17.551096
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(Cc1cccc2nc(O)ccc12)Nc1cccc(C(=O)O)c1,,30.sdf,0,1.449879169464111,2.6843746,9.907058,17.855833
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cc1ccc2nc(-c3ccc(C#N)cc3)nc(Nc3ccc(F)cc3)c2c1,,31.sdf,0,1.464441180229187,2.7888727,9.997172,18.331146
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)c1ccc(O)c(-c2ccccc2COc2ccc3ccccc3c2)n1,,32.sdf,0,1.403336763381958,2.8250735,10.5985565,18.279638
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,c1ccc(Nc2ncnc3ccc4nc(N5CCNCC5)ccc4c23)cc1,,33.sdf,0,1.4435309171676636,2.8693054,10.912575,18.192322
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,FC(F)(F)c1ccc2cc(-c3nccc4nc5ccccc5nc34)ccc2c1,,34.sdf,0,1.4964361190795898,2.7988408,10.339274,17.975056
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=P(O)(O)C1CN(c2ncnc3ccccc23)CC(c2ccccc2)CO1,,35.sdf,0,1.3675203323364258,2.603133,10.681947,18.35159
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,COC(=C(O)NC(C)=O)c1ccc(C(=O)Nc2ccc3nc(=O)n(C)c-3cc2)cc1,,36.sdf,0,1.2804838418960571,2.5254052,10.290875,18.31015
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)CC(O)C1O,,37.sdf,0,1.26893150806427,2.3484807,10.888006,18.160656
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,,bad,38-bad.sdf,0,1.2905786037445068,2.4783518,10.5973425,18.366297
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CN1CCCC(NC2=NC(=Cc3cnc[n+](O)c3)N=[N+]2c2ccc(F)cc2)C1=O,,39.sdf,0,1.3833163976669312,2.5523565,9.711519,18.525002
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C1Nc2ccccc2OCCc2ccccc2NC(=O)c2ncccc21,,40.sdf,0,1.3573861122131348,2.685301,11.060123,18.591007
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,C=CN=c1nc2nc(N)[nH]c3c-2nc1NC(=N)Nc1ccccc1-c1cccc(c1)N3,,41.sdf,0,1.45408296585083,2.6978207,10.113537,18.48858
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nc(O)c2c(n1)Oc1ncnc3c1[n+]-2cn3Cc1ccc(O)cc1,,42.sdf,0,1.4921367168426514,2.7206755,10.41519,17.820074
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,C[n+]1cnc2c(ncn2C2OC(C(O)COP(=O)(O)O)C(O)C2O)c1N,,43.sdf,0,1.3208788633346558,2.6479533,11.383127,18.518261
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,CC(=O)OC[n+]1c(NP(N)(=O)O)nc2cc(C)ccc2c1N1CCCCC1,,44.sdf,0,1.280775785446167,2.4203014,8.768779,17.991661
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c1ncn2C1OCC(OC(CP(=O)(O)O)OP(=O)(O)O)C(O)C1O,,45.sdf,0,1.2360386848449707,2.474289,10.801656,18.452284
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncnc2c(Cc3ccc(-c4ccccc4)cc3NC(=O)O)cccc12,,46.sdf,0,1.519641995429993,2.8321576,10.800255,18.651197
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)c1cccc2c(Cc3ccccc3O)c3ccccc3nc12,,47.sdf,0,1.4381195306777954,2.7863126,11.195137,18.256243
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1ncc(-c2cc(OCc3ccccc3)ccc2NC(=O)COP(=O)(O)O)c(=O)[nH]1,,48.sdf,0,1.3764405250549316,2.709267,11.302677,18.896084
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1nc(=O)c2ncn(C3OC(CCOP(=O)(O)O)C(OP(=O)(O)O)C3O)c2[nH]1,,49.sdf,0,1.2678111791610718,2.5694852,11.297866,18.529745
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=c1ccn(C2OC2C2OC(Nc3[nH]cnc(=O)c3O)C2OP(=O)(O)O)c(=O)[nH]1,,50.sdf,0,1.2362509965896606,2.35211181640625,10.350922584533691,18.03499984741211
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cc1nc2nc[nH]c(NC3CCN(C(O)CCCNC(=O)CN)C3)c-2n1,,51.sdf,0,1.252550482749939,2.636629343032837,10.668675422668455,18.71522331237793
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=C(O)C1CC(P(=O)(O)O)C2CC(N3C(=O)c4ccccc4C3=O)C2O1,,52.sdf,0,1.1367264986038208,2.2479143142700195,9.70814609527588,17.94702911376953
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cn1c2nc3ccc(-c4ccccc4)cc3[n+]-2c(O)c2cccnc21,,53.sdf,0,1.528030514717102,2.802157402038574,10.887731552124023,17.834869384765625
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,NC(=O)c1ccc(-n2nc(-c3ccccc3)c3nc4ccccc4cc32)cc1,,54.sdf,0,1.5225259065628052,2.921337842941284,11.212732315063477,18.308565139770508
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,O=[N+](O)C=Cc1nc2cc(O)ncc2n2c1nc1c(-c3ccccc3)ncnc12,,55.sdf,0,1.4508566856384275,2.761788845062256,10.212646484375,18.25529670715332
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Cc1nn(-c2ccc(F)cc2)c2nc(-c3ccc(S(N)(=O)=O)cc3)n(O)c(=O)c12,,56.sdf,0,1.4101697206497192,2.7424795627593994,11.069086074829102,18.56791877746582
pocketxmol_ehmt1_sma_atlas_ext,use,sbdd,,Nc1[nH+]cnc2c1C(=O)N(C1=CC=C3NC=C(c4ccc(C(=O)O)cc4)N=C3C=C1)C2=O,,57.sdf,0,1.4869242906570437,2.6806530952453613,10.528549194335938,18.28222846984864
